name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.	T00346116_FF11_1.TXT	T00346118_FF5_1.TXT	T00346121_FF2_1.TXT	T00346125_FF3_1.TXT	T00346128_FF13_1.TXT	T00346130_FF12_1.TXT	T00346131_FF15_1.TXT	T00346132_FF14_1.TXT	T00346135_FF7_1.TXT	T00346114_BF5_1.TXT	T00346115_BF1_1.TXT	T00346119_BF4_1.TXT	T00346120_BF8_1.TXT	T00346127_BF3_1.TXT	T00346129_BF10_1.TXT	T00346133_BF7_1.TXT	T00346134_BF6_1.TXT	T00346113_BMS2_1.TXT	T00346117_BMS16_1.TXT	T00346122_BMS8_1.TXT	T00346126_BMS3_1.TXT	T00346136_BMS10_1.TXT
IRAK2	0.037880275	0.75979465	0.583946732	6.161472605	6.12359233	5.992235543	5.58696034	6.097361191	5.654082317	6.304927423	6.057267199	6.532171755	6.61059605	6.276729149	6.62363707	5.854896055	6.530786838	6.376173989	6.097883518	6.226610301	6.466960288	6.007694883	5.661153447	6.299647446	5.955832672	6.090826587	5.907040768
CXCL16	0.343333848	0.089064547	0.317491807	6.59977664	6.256442791	5.604341449	6.368548334	6.586707124	5.971827633	6.178965642	6.123132142	6.671807017	6.372813404	6.429842375	8.284988998	6.09110334	6.929843336	4.898271884	6.703496862	6.530443759	7.582868156	6.012651102	5.684292319	6.618280145	7.156950795	6.132431741	7.171473878
THBS3	0.428000358	0.238141634	0.210086709	6.424368329	5.996367971	6.050227156	6.353674977	4.835820069	6.074996819	5.677029609	5.584190645	6.556201827	6.313735807	6.521434827	6.657634694	5.979532802	6.114171937	6.516995121	6.739457198	6.401739992	6.874445531	6.199551392	6.661102768	6.622991901	6.629812575	6.106329273	6.013023087
SELENBP1	-0.365380065	0.108010811	0.130939593	5.67614377	6.041523835	6.020997012	NA	5.887952962	6.07090869	6.076291155	6.105419825	NA	6.094343635	6.034753567	6.366797231	5.623232786	5.241649862	5.026229729	5.784010391	5.437242364	5.424932541	5.764489891	5.837542589	5.843377283	5.927896389	5.399241708	6.113226249
MAL	-0.313468116	0.086824468	0.479609362	5.889907423	6.203375539	6.423558	6.603863916	5.428377054	5.48422344	5.98946578	6.058515166	6.36947966	7.950574412	5.522322421	4.870040552	6.179408153	4.746362555	6.172657746	4.793217925	5.21431591	6.934456689	5.830109899	9.738610719	5.15932954	5.122151956	5.62910393	6.179030921
IL15	0.238029258	0.274099871	0.234717308	6.668916501	6.430887243	5.950612973	6.480683056	6.220393114	6.319423213	6.74017288	6.44696499	6.378988743	6.900278062	6.440468155	6.597880115	6.629471502	6.392491187	NA	6.630033945	6.960716852	NA	6.822696125	7.278278086	6.98730696	6.503860253	6.348414233	6.206932255
LGALS8	0.120105623	0.929429083	0.45156075	6.10210001	5.981994387	6.080609812	5.765552669	5.654219229	6.105707552	5.71489165	6.12269227	6.62055631	5.825260735	5.948459258	6.851669424	5.913736848	5.67563715	5.534518341	6.30290431	6.270312147	6.595134591	5.469179345	6.132426745	6.162039615	6.477771162	NA	5.83987044
PTK2B	1.061265229	0.324251186	0.325844517	10.39901159	9.337746356	8.73045015	8.564787952	9.71272904	8.381581893	8.290284	10.44307348	12.86340332	9.515905383	7.537501986	14.3435975	8.536581486	10.86144786	7.742098864	11.65292002	9.130274666	12.89575094	5.946924749	7.689157214	11.16731486	13.21675843	11.57790499	10.42641903
PPP3CB	0.15791192	0.653343412	0.385880034	6.037131557	5.879219637	6.103595086	5.524594621	5.450701115	5.858566137	5.843074605	5.626439357	6.597833981	5.976904731	5.931267103	6.799924869	6.211223202	5.88345561	5.343933558	5.887689011	5.87491389	6.46043023	6.214118213	5.845275917	6.343151521	5.747303311	6.188665719	5.68262519
ABCC3	-0.10469757	0.84611023	0.528875004	6.215062825	6.319760395	6.072182835	6.062366645	5.219343022	6.263722853	6.456661217	6.486781861	6.656444864	6.984033665	6.676306592	6.555891189	6.360655521	6.251003076	6.650651974	6.012402881	6.03249534	6.493583294	6.692801633	6.249128497	6.340020556	6.106096476	5.438353127	5.61273316
SCARB1	0.148349342	0.658530544	0.442809441	6.674850584	6.526501243	5.608442528	6.457353081	6.561752297	6.906729841	6.631454268	6.850729294	6.825460137	6.424752144	6.471837594	7.600082346	6.350024916	6.281054319	6.567538582	6.731731843	6.653485721	7.339741604	5.745093833	6.38191193	6.713095075	7.131925492	6.605336362	6.672035572
MYD88	0.314408967	0.314978598	0.256936165	6.318070164	6.003661197	6.04930359	6.258744316	5.721382184	5.956103302	5.691635751	5.779521909	6.626897192	5.981843454	5.967519077	6.891100567	6.702173586	5.642725794	6.077764519	6.250838043	5.910462813	6.365234961	5.858644834	5.634196324	7.582578653	6.083765603	6.172155449	6.963270992
IFI35	1.060830697	0.121777158	0.22134283	6.947397195	5.886566497	5.480273273	5.238582096	7.403446899	5.579814652	4.975619836	4.941687335	7.595926783	6.265162445	5.498585158	9.321522324	5.911278175	7.176484609	5.770177927	6.933491191	5.110564281	8.192858146	4.883149804	5.55021127	7.251691553	9.06920052	6.089388485	9.056145243
NOX1	-0.375888609	0.044719442	0.202615806	5.771923683	6.147812292	5.849868703	5.596607498	6.028116331	6.242399625	6.427220938	6.153866045	6.364768848	6.048373805	6.619088838	6.465698912	5.628334088	5.329629386	4.813298142	5.928988725	5.87187769	6.348564181	6.106979104	5.82603738	6.040913575	5.441134246	5.521060214	5.712492235
ABCC8	-0.305067784	0.043711363	0.206722445	7.370803196	7.675870979	7.436443633	7.829571802	7.541238085	7.616760518	7.398261705	7.391531243	8.198724597	7.971405054	7.698902179	7.402004264	7.269016856	7.102535722	7.249443692	7.890465839	7.571513862	7.527482805	7.069496818	7.98399587	7.354834856	7.308019979	7.536286506	6.555344473
TCIRG1	0.101921854	0.687700696	0.467006261	6.825151014	6.72322916	6.508592552	6.74040043	6.615052506	5.963358309	7.084970439	6.699739036	7.099866729	7.063176944	6.733905494	6.814247102	6.566468835	6.840451645	6.561291617	7.14657419	6.917762728	6.963504313	6.506862401	7.334452822	6.431227679	6.899703256	6.827018759	6.917397833
CCL25	-0.031163298	0.5443648	0.611382716	6.439001729	6.470165027	5.685408273	6.215394665	7.376023837	6.123658653	5.873988477	6.399064209	7.526063236	6.500750428	6.531133468	6.394142182	NA	6.170632126	5.70056977	6.296014003	6.068055912	8.472399988	6.379780754	5.773884489	6.697782965	6.346012825	6.342553359	6.626192378
PVRL4	0.361182055	0.444589941	0.270142003	6.177572127	5.816390072	NA	5.343817746	6.001783601	5.794700822	5.576631344	5.721559787	6.467101909	6.178821762	5.446703604	7.336137595	6.956609114	6.35936034	5.25178443	6.110994061	5.971189501	6.699563295	5.028035202	5.422837908	5.645375236	6.504905607	6.668534481	6.353110875
PTK2	1.221372102	0.191250596	0.274311392	9.808297467	8.586925365	8.303677509	8.154572341	7.994740387	8.121726963	7.555152329	9.364730589	11.81583192	8.883055687	7.088840563	14.18678607	7.725817034	10.37735601	6.9447448	10.9297942	8.562786602	12.04684198	6.144378726	7.16020997	10.95292685	12.35237255	10.76193088	9.361921392
GPX3	-0.053155851	0.757470314	0.596579034	6.211762917	6.264918768	5.676397389	5.289954246	5.34107039	6.73785573	6.934241829	6.633281396	6.328627633	6.814537309	6.628302991	5.684581039	6.123507334	6.176541667	5.916890857	6.204947519	6.360237807	6.28030936	7.503724463	6.102561258	5.433532457	5.927485081	6.23171029	6.806888793
HSPA8	1.173498095	0.203305928	0.317491807	8.240774561	7.067276466	6.624105125	6.596827908	9.180203938	5.544981444	5.453878891	6.866003013	10.5141138	7.252739903	5.572634172	11.43383233	7.806242611	8.559890494	4.965438787	10.73402898	5.435223884	10.64391229	5.100849249	4.976030443	7.686890096	11.37268558	8.419073785	9.995970771
CPN2	0.008499555	0.533314213	0.622794685	5.808270721	5.799771166	5.66977514	5.865735455	5.602330189	6.002060685	5.264554024	5.931677373	6.262206913	6.251079461	5.348521252	6.038791538	5.478634111	5.98265918	5.567482573	5.89889803	5.93726911	5.603472493	6.162384181	5.85309482	5.11192523	5.795513377	5.786299459	6.291095267
HLA-G	0.266521873	0.122022982	0.34056774	6.494408818	6.227886945	6.785826022	6.097220875	5.73744224	5.696900419	6.241467192	6.041114438	7.008715661	6.481286584	5.96100907	6.794558753	6.603471994	5.856678875	6.946191526	6.416727167	6.042158575	6.091747077	6.217613708	5.588339962	7.867786389	7.064320726	5.995342311	6.942377569
TNFRSF9	0.217045221	0.917387864	0.410089567	6.122772474	5.905727254	4.716636382	5.634613637	6.005915651	5.882123325	5.990653895	5.883995661	6.392269335	7.020269898	5.625067497	6.597397233	5.742161863	5.601164404	6.368539644	5.964569415	6.537815322	6.750079675	5.721201587	5.528292373	5.590270559	6.220639399	6.415783238	6.558127452
SLAMF9	-0.043588001	0.599306629	0.585570105	6.56703859	6.610626591	6.672678211	6.042553804	6.533871545	6.53238247	6.619143824	6.727844792	6.908194131	NA	6.848343949	6.716073045	6.392056716	6.64085538	6.46446255	6.674224201	6.958081254	6.483667081	7.08838331	7.349694579	6.627119233	6.279709344	6.485925011	5.211249963
LAIR2	-0.416993235	0.223171805	0.405148062	6.177064267	6.594057502	5.598800636	6.046687277	6.612274569	5.266400608	6.235305347	5.495525823	8.088450345	7.565701854	8.437371055	7.133775424	6.791585419	5.633852987	5.685715789	6.198941724	5.657426312	6.428502341	5.870824756	4.491978153	6.949087293	5.957818679	7.796613965	5.705712627
HS3ST1	-0.028325168	0.537000917	0.600737148	7.04989825	7.078223418	7.140203857	6.659743083	7.045029167	6.793096756	6.969983837	6.653118698	7.182287528	7.801756021	7.45879181	7.222145188	6.572072417	6.877054163	7.687900557	7.109482881	7.101363009	7.332376384	6.758537971	7.639755494	6.83258659	6.895508036	6.493266767	7.126627789
GSTT2	0.054689009	0.477315169	0.56163078	7.479272953	7.424583944	7.106498433	7.485130599	7.300789495	7.784259138	7.240915431	6.944127532	8.087805917	7.712600453	7.159128498	7.904995932	7.507979295	6.968283754	7.356658176	7.750444128	7.472162762	7.604757075	6.660651674	7.788477431	7.923201416	7.342040751	7.612240565	7.338655433
LIF	0.320657531	0.145920993	0.271122906	7.309782409	6.989124878	6.989855655	6.928258818	6.459984142	7.102113392	6.857075391	6.794727745	7.362921221	7.501075414	6.906112122	7.568961926	6.721575348	7.491179194	7.416508691	6.976300108	7.347178786	8.510052638	6.83489461	7.296889273	NA	7.373814203	6.093880966	8.086153161
FGFR1OP2	0.098081635	0.704746751	0.529948703	6.888030191	6.789948556	6.65129571	6.395088921	6.558063385	6.683351101	6.975165014	6.881068315	7.560200036	6.69996053	6.705343994	7.880346924	6.449530629	7.107400821	6.431944913	6.865139139	6.548902041	7.510308558	6.454285067	6.457269551	6.336897237	7.974497139	6.702078479	6.825791991
SOD2	-0.090634993	0.31671693	0.600737148	6.167916799	6.258551791	6.290183072	6.2088808	5.413329961	6.084332374	5.091624499	7.634572165	8.561874351	6.116732126	4.925436775	4.255940818	5.437663043	8.333378256	5.301801962	5.428534091	5.367987696	6.120565751	4.810807054	5.155280065	7.74906337	7.469082295	7.233404214	7.519409768
SEMA5A	-0.360503562	0.043050799	0.206722445	7.024994574	7.385498135	7.119126638	7.232940617	7.075572792	7.431341953	7.241177344	7.163172909	7.910806319	7.812133408	7.483211237	7.106806983	6.964963607	6.719143945	7.045758939	7.493509121	7.240614904	7.164229974	7.114478806	7.580116495	6.688217683	6.885178335	7.404270469	5.917640197
CLCF1	0.409794853	0.626812777	0.270142003	7.090792424	6.680997571	6.442535757	6.508029012	6.782386536	6.616506398	6.92916999	5.866853299	7.157297875	7.097326679	6.728872593	8.035033882	6.387010003	NA	6.501448857	NA	7.381943278	8.240237113	6.228107086	7.130428193	6.577047029	7.648923365	6.421721741	7.446816114
CCL24	0.198116162	0.960820633	0.287079633	6.867940261	6.669824099	6.345874572	6.663422434	6.66101213	6.600072317	7.16073291	6.362474392	6.879279223	6.621923613	6.733625295	7.146865658	6.584886473	6.274229967	6.858888193	6.690329933	7.332050857	NA	6.675756793	7.289151225	6.771918969	6.795346699	6.447398875	7.548459486
SRC	0.540298402	0.19853458	0.262000996	9.861649067	9.321350665	9.295079407	9.13762409	9.893165262	9.159423707	9.465269885	9.255570288	8.949781609	9.016335437	9.719906302	10.12193675	8.702733935	10.25175032	11.20828666	10.07588553	10.61851342	10.12666142	10.08182827	10.9204593	9.918293691	8.787341247	7.526098279	NA
IRF5	0.066181271	0.387211073	0.554204225	7.20491	7.138728729	6.968508068	6.990819922	7.028584197	6.970938291	7.184343633	7.011042782	7.683444016	7.272148922	NA	8.114453263	6.758279818	6.876919877	NA	7.189280224	7.043178673	8.060952135	6.545717112	7.302511348	6.873516426	7.558417096	NA	6.930784033
LCN2	0.905887985	0.093403071	0.255180227	7.246825691	6.340937706	5.731293839	5.442332635	5.389545414	6.106177915	5.890840143	6.101659884	9.133797022	7.891426205	5.381366298	7.351032579	6.337853535	8.194830476	6.016841882	5.929853988	6.585483521	7.610939444	6.550600354	6.644459365	7.450068271	9.655403101	7.197665576	8.683701892
ALOX5	-0.039495937	0.190363425	0.598805333	6.881398984	6.920894922	6.362965181	6.477787775	6.472608123	7.817406909	7.791012901	6.780233468	7.413636544	6.337102141	6.835301254	7.037722618	6.861850437	6.751985696	7.242581973	7.027913581	7.181517284	7.084473441	6.831705654	6.65476988	6.465146905	6.803932868	6.949141268	6.565445192
BPI	-0.360610073	0.127818502	0.325844517	7.700002226	8.0606123	7.17211661	7.810660743	NA	7.93116261	9.7746037	7.667383195	8.227403472	7.859421133	8.042146935	7.993776597	7.377536585	7.751479133	7.603825025	8.075715079	7.852069708	7.970797276	7.156112401	8.048770987	7.321626472	7.66454105	7.323200579	7.960578051
NOTCH1	0.451740159	0.159513436	0.309517421	6.335912453	5.884172294	5.884877581	5.561939532	5.616801389	5.408089055	5.213249375	6.696050502	7.499235126	5.607440189	5.469867895	7.299420569	5.183563294	6.359305784	5.148277193	5.909995119	5.897839843	7.316750826	5.495691788	5.77786602	6.963875995	7.673578596	6.702950987	6.637745877
PTK2	0.73026546	0.506330296	0.304755088	6.739082199	6.00881674	6.459037632	5.28413903	6.646939818	5.707953129	4.864886573	5.693155073	8.001602606	5.795671545	5.62596525	10.64755023	5.635759022	6.403699128	5.780429762	6.679458494	5.589955898	8.192032124	5.254266985	5.76242098	6.45638318	8.999442506	6.877189999	5.329480285
PLUNC	0.187266376	0.507448707	0.325844517	6.520450804	6.333184427	5.947528861	5.856149361	5.975289159	6.573222736	6.322603972	6.059279325	6.90034851	6.681756524	6.682481396	6.784695743	6.075512309	6.368998346	6.56570617	6.489857247	6.829676775	NA	6.755749168	6.784838896	6.680304517	6.305855574	6.130800484	6.473414414
CTSS	1.463603993	0.063856205	0.202550986	8.125713696	6.662109703	6.574386648	6.491186253	5.445856354	6.515788055	6.483378062	7.185500045	8.171989745	6.701381261	6.389520905	10.28647863	6.677561393	9.007774191	6.510741117	7.641865435	6.588408818	10.3392809	6.026357491	6.250292209	NA	10.40189432	7.609325748	10.16858409
FCAR	-0.073880598	0.420243355	0.568073553	5.96334872	6.037229318	6.229192085	5.994667919	5.473215377	6.173851068	5.332982167	6.577754761	6.487733947	5.986602349	6.079064186	5.382055757	6.124073929	5.147245385	5.939409561	6.047117627	6.156754594	5.208157402	5.746503004	5.840243784	7.325588683	6.10547128	5.365573434	7.13533892
GAB3	-0.199762014	0.423918641	0.515497541	7.094933836	7.29469585	7.071509532	7.388095393	9.459951274	6.952780854	NA	6.527021973	7.240923144	7.022834553	6.694450076	7.143672165	7.097138208	7.284545765	7.373519508	6.920517419	7.432932146	6.676065093	NA	7.534305858	6.974691705	7.070359601	6.352507734	7.278950831
FUT6	0.680414764	0.277187196	0.310229634	6.161974056	5.481559292	5.344390475	5.441899388	5.034576664	5.498257052	4.945469604	5.051999377	7.504562322	5.434369748	5.078509	9.033437038	5.853445629	7.376566741	4.686865172	6.153265175	4.674061632	NA	4.555318995	4.679577703	6.222729	8.515790735	6.697463815	5.495167035
PLAUR	0.879786246	0.014075195	0.227489774	6.754610815	5.87482457	5.381075492	5.275437797	5.524388953	6.389662084	5.37096048	7.265064257	NA	6.318881216	5.473126277	8.149763069	5.647332027	7.291398264	5.127379411	6.942978166	5.496076831	6.662621387	5.819665533	4.86710713	7.298318146	7.937252227	6.831863266	9.738185143
F13B	0.113462527	0.915730332	0.447013117	6.076460406	5.962997879	5.859460113	5.56123213	5.923154149	6.063604893	6.070549002	5.46430259	6.255757088	6.264623447	6.204297495	6.316869152	5.762935607	5.858673069	6.011812056	6.202279589	6.686838724	6.280489928	6.709807418	6.251105257	5.990566339	6.005261025	5.475349539	5.441997572
PTGS1	0.640449009	0.29115625	0.270142003	6.368197252	5.727748243	5.663788251	5.208561529	6.097959975	5.798553062	5.417051945	5.553397834	6.123571121	6.217463664	5.469386806	5.974566771	5.422789044	6.050525675	5.9137474	5.337059899	5.973908597	5.923025688	5.9137474	9.680537366	5.808711609	5.920383844	5.941452947	8.926108039
NFATC1	0.560498866	0.030698727	0.206722445	8.261617017	7.701118151	8.090587555	7.216403876	7.566448913	7.209640614	7.731057669	7.520923896	8.022928652	8.137688449	7.814383738	10.03823723	7.180431905	7.783652234	8.88303185	8.480591768	7.838545784	8.795432149	7.688262462	8.67999197	8.83204498	7.898690524	6.901150527	8.400957833
CCL21	-0.486693996	0.028217702	0.202615806	5.957015989	6.443709985	5.683381643	6.142559718	5.781013044	6.950799745	6.693319719	6.894817845	6.575555004	6.820792099	6.451151047	5.994395134	5.936183292	5.615045457	6.494863684	6.050162337	6.260284745	6.19090461	6.117707869	5.588778572	5.923228266	6.0706266	6.273922184	4.925105112
TFCP2	1.164138944	0.073597242	0.206722445	6.7694624	5.605323457	5.364493142	4.668058014	5.277978012	4.975113572	5.802536896	6.159126784	7.36795099	5.434381286	5.398272415	10.88359687	5.963485812	6.469049211	5.28093625	7.03632621	5.270535566	8.190512108	5.44566648	4.909855912	6.891136205	8.520408795	7.070024379	6.071477404
NOTCH3	-0.193855992	0.178619899	0.304512745	6.933207501	7.127063492	6.954179087	7.003235438	7.116311905	6.993791486	6.922736783	7.269118502	7.384643202	7.492991597	7.006563431	6.777574753	6.94511014	6.784209939	6.779699023	7.532441752	7.241111941	7.292852544	6.621152484	7.720119839	6.672689552	6.876233112	6.93173973	5.956762702
CEBPB	1.580173593	0.058632829	0.206722445	7.555008201	5.974834608	5.817308883	NA	5.621496519	5.268701809	4.928660278	6.9999351	8.894655194	4.928892981	5.339026098	8.119485117	6.690295415	10.08510566	5.159150907	7.169843269	5.499566573	8.395982728	5.008689116	5.793524102	8.708562312	9.210188383	8.550024648	9.824688384
SARM1	0.006882441	0.589725775	0.622794685	7.131384356	7.124501915	6.763552327	7.195338578	6.887655902	6.963726761	7.068932115	7.131423862	7.511604144	7.562322153	7.035961391	7.401022727	6.881327346	7.058589143	6.900304818	7.401207024	7.324676708	7.57583136	6.669595754	7.212189623	6.670297868	7.177788785	7.256990947	7.178174523
MICB	-0.082057069	0.929158319	0.554204225	5.920910048	6.002967117	5.824979714	NA	5.554484287	6.008315686	6.0555939	6.083371288	6.909339028	6.003301836	5.584351196	6.75526748	4.936825689	5.941669321	5.629849676	6.202616228	5.408664326	6.380714544	5.999753919	6.093364113	5.165046785	6.505646699	5.801478093	6.150933749
LRRC40	-0.169192969	0.782279753	0.442809441	7.646834747	7.816027716	7.586555787	7.679160889	7.366798598	8.107329224	7.646691719	7.912592105	7.780948511	NA	8.448144899	7.238707596	6.813742111	7.356370596	7.381187772	7.254182415	8.354812628	8.280257414	7.920032673	7.669838094	7.408290187	7.299519189	7.234783056	9.197127981
PLSCR1	-0.137120603	0.822095676	0.381511949	6.325187515	6.462308117	6.502791655	6.117316659	6.870557221	6.559485476	6.139298597	6.16978168	6.527272315	7.108793324	6.165476131	6.373000455	6.146707524	6.244230176	6.301461101	6.513375159	6.462595906	6.424186579	6.296202003	6.559111792	6.516928816	6.165086924	5.775019893	6.449531364
DUOX2	0.555410208	0.129824717	0.202550986	9.196951384	8.641541176	NA	8.410410077	8.586548329	8.561284639	8.611857229	8.563364343	9.111886055	8.694157069	8.592821664	9.539626693	8.609928943	9.818406844	9.360180313	8.04977676	9.904337085	9.531181006	9.027884254	9.862696252	9.158245176	8.974260801	7.662544651	10.06129921
NDST1	0.191570629	0.610031841	0.442809441	6.299568039	6.10799741	6.044518346	5.870729148	5.701661534	6.14215906	5.503675734	6.162694803	6.742267247	6.366851716	6.4374191	7.835079041	5.311937141	5.689956804	6.161625801	6.405250326	6.347113863	6.841904655	6.055479057	6.489395911	7.051699512	NA	5.471603276	5.933771085
IL6	0.1728379	0.546889966	0.509121238	6.390905961	6.21806806	6.309334938	5.823885368	5.870904996	5.680386279	6.101082855	6.30201793	6.853128201	6.666249636	6.355622339	5.813889373	6.667816553	5.891444265	6.953529567	6.338377537	6.06780405	7.4644122	5.263281714	5.519330729	8.654388327	6.114408275	5.982803216	6.350291684
HCK	-0.190219128	0.072379561	0.317491807	7.750888925	7.941108053	7.582592329	8.017553692	7.841656707	7.824132294	7.885598319	7.816998726	8.35169647	8.257604016	7.892139923	7.487290088	7.375131414	7.461335311	7.618170564	8.13980182	8.301770869	8.294853727	7.584201983	8.492346721	NA	7.367554661	7.264770551	7.62343939
GSTM4	0.434889335	0.415354869	0.368945412	9.28524789	8.850358555	8.848564436	8.962784344	8.984222793	8.536911145	10.44316885	8.717927171	7.99889148	8.242956762	8.917800015	9.420042941	7.558305957	9.743461094	9.999190572	8.6953912	10.51445906	10.00666518	10.09222896	9.9966036	9.727838171	7.824849565	6.738665319	10.39052095
IL24	-0.339224734	0.049917715	0.274311392	7.582656233	7.921880967	7.508902171	7.775640917	9.155440033	7.704791058	7.490552895	7.543665498	8.173689954	8.173573472	7.770672707	8.253579298	7.09785266	7.462418097	7.664407193	7.842151488	7.883197179	8.408868945	6.937478247	7.819006136	7.026147904	7.824072163	7.54056683	6.814784884
TNFAIP8L2	-0.004164769	0.356263423	0.624273482	6.74171705	6.745881819	6.55975727	6.753536966	6.739101029	6.489990675	6.741741664	6.70808795	6.879063294	7.043507072	6.798150455	6.768815907	6.661911771	6.621634215	6.791467064	7.092708868	6.921216061	6.8706845	6.482482346	7.342719233	6.634021103	6.623585187	6.695150594	6.135924805
COQ10A	0.191885748	0.242067874	0.526712387	6.1268244	5.934938652	5.359064994	5.815243023	5.254070516	6.365608037	5.804243016	5.845529122	NA	7.316101772	5.71964874	6.346482095	6.025224861	5.33363993	6.424516294	5.019121274	6.923716895	7.224633967	5.009016358	8.073364222	NA	6.214716535	5.348869459	5.578590916
NFKB1	0.04591426	0.701741522	0.612682926	6.625287825	6.579373566	5.917417522	5.663206879	7.950896712	5.835336592	5.535246161	7.278880147	8.607215307	6.70292435	5.723238421	8.668914722	5.01331353	7.020133467	5.737734664	6.212908483	6.015802804	7.610210912	5.233769555	5.618262535	7.342605842	7.371338874	6.555041514	7.728704829
SH3BP4	-0.056210809	0.05720842	0.56163078	6.818063992	6.874274801	6.466075744	6.865320609	6.838762825	6.668615743	6.82918852	6.859016399	7.267056735	7.073018822	7.001417814	7.257258846	6.675235149	6.59544893	6.50916953	6.571227968	7.096154706	7.915726174	6.6654479	NA	6.841080528	6.837831492	NA	6.034122689
NMI	-0.421920303	0.101846303	0.206722445	7.318811589	7.740731892	7.341255021	7.640097984	7.567354667	NA	7.599439217	7.760951453	8.061499467	7.977721349	7.977535975	7.545509315	7.170893866	NA	7.330679026	5.777835885	7.667676433	7.751261942	7.288329946	7.952288582	7.435023138	NA	7.500875154	7.086554186
NFAT5	0.774576511	0.293192945	0.234185387	6.972161511	6.197585	5.769817858	6.135538985	5.591955211	6.51868864	6.122660586	6.057010259	7.406352593	5.941002055	6.235238814	10.08814543	6.211584202	7.031315884	5.280487689	7.026072855	6.161193105	8.282484686	5.109128867	5.841565887	6.787623364	8.820519128	7.096864595	6.90111395
CD40	-0.831407874	0.001383396	0.061442567	8.642047002	9.473454877	9.629614715	9.217971381	9.352998658	9.429455717	9.395908492	9.161091689	9.136472797	10.77963659	9.157943854	8.82638642	7.986935389	8.427397063	8.585256264	8.654366004	9.479232112	8.787604707	8.648926242	9.117711812	8.623585749	8.164400998	7.982345956	9.062462312
BDKRB2	0.37198646	0.26027283	0.304512745	6.602283696	6.230297236	5.869253736	6.072353752	6.079658578	6.306240821	6.050121957	6.306133775	7.021594915	6.655322984	5.711994603	9.258075867	6.364841601	6.187069637	6.289188805	6.240600361	6.186381514	6.939763303	6.278046298	6.034968315	6.491389723	6.963567742	5.940867332	6.654927553
LGALS8	0.074150339	0.721761417	0.544174197	8.146057877	8.071907538	7.73977234	7.999785676	8.100718094	8.127631015	NA	NA	8.015172224	8.246831483	8.273441933	8.198516196	7.363121807	8.339216776	8.230899202	8.019261961	8.760214791	8.459223182	8.328958779	8.742851625	8.455830774	7.433051901	7.15000718	8.417598225
FUT3	0.638265002	0.247433835	0.30460761	6.125990013	5.487725011	5.360266443	4.839465339	5.124535262	5.122626052	5.174960869	5.023455353	7.872509804	5.451420195	5.420285784	7.973295274	5.980930426	7.282589482	4.954288532	5.714287699	4.869549786	NA	5.215615574	4.81276525	6.040898105	8.031123695	6.510546322	NA
THBS1	-0.537465069	0.490985577	0.487385448	8.143726538	8.681191607	9.447139007	9.314864756	14.0762552	7.435464463	7.301297037	7.373665883	8.339387671	7.528673858	7.313976585	9.744999167	8.749856425	9.133233474	8.755248899	7.094762468	6.722782654	7.746225041	6.280725975	8.454087177	8.569912536	9.425470554	7.061437337	8.129703283
GAB2	0.410055193	0.245369002	0.206722445	6.094521898	5.684466705	5.318258439	4.88449302	5.756646629	5.472509511	5.865531242	5.7043923	6.270761628	5.744803902	6.142803672	6.335906769	5.694954787	5.800605168	5.869637469	5.886074172	6.171723512	6.495526356	5.70441108	6.303940042	5.953700651	6.095191306	5.48268562	7.434427743
ABCC5	0.030095039	0.875274634	0.598805333	6.478283094	6.448188055	6.009817367	6.560236113	6.160071492	6.871076526	7.150979623	6.471543387	6.32178373	5.99930308	6.488881175	6.790789858	6.037119989	6.814018451	6.566111043	6.35391405	6.647393732	6.426884484	6.289460455	5.871879363	6.253365669	6.358495269	6.539080221	7.269167636
PPIH	0.319089493	0.767943171	0.324976007	6.588421475	6.269331983	5.655670047	6.111583759	6.111115058	5.941432539	6.410515917	6.27018943	6.687060128	6.510949249	6.725471718	7.540025569	5.74485217	6.071914309	6.316970541	6.420458693	6.19231504	8.558373132	5.882843134	6.195309392	5.802156528	7.140365501	6.590585316	7.193309854
IL4R	0.475026765	0.07640887	0.180653398	7.243566462	6.768539697	6.562628594	6.654547131	6.767261056	6.636692021	6.825983143	6.65965885	7.012343885	6.901051648	6.896690946	8.258145531	6.986465397	7.3795723	7.007745936	6.372694352	7.918863372	7.603435446	7.179330175	7.005520308	7.537902929	7.174692778	6.17513587	7.566859616
VWF	-0.219598336	0.121558661	0.274311392	5.786444198	6.006042534	5.39986438	6.035975021	6.119709404	5.965184594	5.673856677	6.152921378	6.241822569	6.487154903	5.97789388	6.134602626	5.811087191	5.569827423	5.760232833	5.495728719	6.099687262	6.073536742	5.99755173	5.130013227	NA	6.098491533	6.006195081	5.260376005
CCL5	-0.085599397	0.916604636	0.544174197	6.068416837	6.154016235	5.971814543	6.085997092	5.428769036	6.03930782	6.254876212	6.212502107	6.752141796	6.392023398	6.248714107	6.720766148	6.156317109	6.116015266	5.589307948	5.769797724	5.257640648	6.148080267	6.125369374	5.808084839	6.748988237	6.801353013	6.2182519	5.429446413
